node_1,node_2,edge
germany,babelsberg studio,where much of the film was shot and edited
tarantino,cannes première,"Tarantino stated that he would be re-editing the film in June before its ultimate theatrical release, allowing him time to finish assembling several scenes that were not completed in time for the hurried Cannes première."
inglourious basterds (soundtrack),tarantino,"Tarantino used eight tracks composed by Morricone in the film, with four of them included on the CD."
morricone,inglourious basterds (soundtrack),"Tarantino originally wanted Ennio Morricone to compose the film's soundtrack, but Morricone was unable to because of a scoring conflict."
the alamo,inglourious basterds (soundtrack),"The opening theme is taken from the pseudo-folk ballad 'The Green Leaves of Summer', which was composed by Dimitri Tiomkin and Paul Francis Webster for the opening of the 1960 film The Alamo."
spaghetti western,inglourious basterds (soundtrack),"The soundtrack uses a variety of music genres, including Spaghetti Western."
r&b,inglourious basterds (soundtrack),"The soundtrack uses a variety of music genres, including R&B."
the alamo,1960 film,"The Alamo refers to a historic fortress and former Catholic mission in San Antonio, Texas, United States. It is known for being the site of the Battle of the Alamo, an 1836 confrontation between a Mexican army led by General Antonio López de Santa Anna and a force of Texian defenders led by William Barret Travis during the Texas Revolution."
the alamo,film,"In this context, 'film' refers to an artistic form of visual storytelling that uses moving pictures. It is typically projected with sound and can be viewed publicly in a movie theater, at home (home video), or digitally on a computer or mobile device."
the alamo,1960,"1960 is the year in which the referred film, 'The Alamo', was possibly released. Years are commonly used as a method of labeling and categorizing events according to chronology."
cat people,david bowie,"Cat People is the title of a 1982 American horror film directed by W. D. Richter and starring Nastassja Kinski in the lead role, accompanied by David Bowie's theme song 'Putting Out Fire'"
cat people,theme song,"In music, a theme song is a specific piece of music that is usually associated with a particular film, TV show, or video game. It can also be used to describe an original composition created by a musician for promotional purposes."
cat people,david bowie,"David Bowie was an English singer, songwriter, and actor. He was a leading figure in popular music during several decades and was known as an innovator, particularly for his dramatic and distinctive visual presentation."
spaghetti western,music genre,"Spaghetti Western is a music genre that originated in the 1960s, characterized by its use of electric guitars and other Western musical elements with Italian lyricism."
r&b,music genre,Rhythm and blues (R&B) is a genre of popular music that originated in the 1940s. The term was originally used to describe recordings made by African American musicians directed at the urban black market.
