node_1,node_2,edge
idris elba as heimdall,norse mythological deity of the same name,Idris Elba's character in the movie is based on the Norse mythological deity of the same name.
peter dinklage as eitri,norse mythological dwarf of the same name,Peter Dinklage's character in the movie is based on the Norse mythological dwarf of the same name.
benedict wong as wong,protecting some of kamar-taj's most valuable relics and books,Wong is a Master of the Mystic Arts tasked with protecting some of Kamar-Taj's most valuable relics and books.
pom klementieff as mantis,empathic powers,Mantis is a member of the Guardians with empathic powers.
karen gillan as nebula,adopted daughter of thanos,Nebula is an adopted daughter of Thanos who was raised with Gamora as siblings.
gamora,thanos,raised by Thanos as a sister to Nebula
dave bautista,thanos,seeking vengeance against Thanos for killing his family
zoe saldaña,gamora,member of the Guardians who is an orphan from an alien world raised by Thanos seeking redemption for her past crimes
vin diesel,groot,"member of the Guardians who is a tree-like humanoid, still in adolescent state of growth"
terry notary,groot,provided motion capture for Groot's movements and expressions during filming
gwyneth paltrow,pepper potts,"In the context provided, Gwyneth Paltrow portrays the character of Pepper Potts. It is mentioned that she is Stark's fiancée and CEO of Stark Industries, highlighting her importance in the Iron Man series."
gwyneth paltrow,stark,"As mentioned in the context, Gwyneth Paltrow's character Pepper Potts is Stark's fiancée, indicating a close relationship between the two."
benicio del toro,the collector,"In the context provided, Benicio del Toro portrays The Collector, who is described as an obsessive keeper of a vast collection of interstellar fauna, relics, and species. This highlights his role as a collector of unusual items."
the collector,elders of the universe,"In the context provided, it is mentioned that The Collector, portrayed by Benicio del Toro, is one of the Elders of the Universe. This indicates a connection between The Collector and this group."
thanos,infinity stones,"seeks all six Infinity Stones to destroy half of all life for the sake of ""re-balanc[ing] the universe"" because he believes the universe is becoming over-populated, which led to the destruction of his home moon Titan and is something he vowed not to let happen again."
thanos,universe,"wants to ""re-balanc[e]"" the universe because he believes it is becoming over-populated, which led to the destruction of his home moon Titan and is something he vowed not to let happen again."
thanos,titan,"believes that the destruction of his home moon Titan was caused by the universe becoming over-populated, which led him to want to ""re-balanc[e]"" the universe and destroy half of all life."
thanos,protagonist,described by producers as the main character of the film
chris pratt as peter quill / star-lord,mcu,"Pratt's role in the film is part of the Marvel Cinematic Universe (MCU), which includes multiple movies and TV shows featuring interconnected storylines and characters."
peter quill / star-lord,"half-human, half-celestial",Quill's unique origin as both a human and Celestial being is an important aspect of his character.
peter quill / star-lord,ravagers,"Quill was raised by a group of alien thieves and smugglers called the Ravagers, which has influenced his personality and allegiances."
chris pratt,mcu guest star,Pratt's role as Star-Lord in this film is a notable appearance within the larger MCU canon.
danai gurira,okoye,"Gurira portrays Okoye, the head of Wakanda's all-female special forces unit, the Dora Milaje."
letitia wright,shuri,"Wright plays Shuri, T'Challa's younger sister and a tech genius who helps develop Wakanda's advanced technologies."
william hurt,thaddeus ross,"Hurt reprises his role as the U.S. Secretary of State, a character he first played in The Incredible Hulk and later appeared as in Captain America: Civil War."
kerry condon,f.r.i.d.a.y.,"Condon voices the artificial intelligence (AI) F.R.I.D.A.Y., a recurring character in the Iron Man films."
winston duke,m'baku,"Duke portrays M'Baku, the leader of Wakanda's mountain tribe, the Jabari."
florence kasumba,ayo,"Kasumba returns as Ayo, a member of the Dora Milaje and one of Wakanda's most skilled warriors."
jacob batalon,ned,"Batalon reprises his role as Peter Parker's classmate Ned, who is introduced in Spider-Man: Homecoming."
isabella amara,sally,Amara portrays Parker's classmate Sally.
tiffany espensen,cindy,Espensen plays Parker's classmate Cindy.
ethan dizon,tiny,Dizon appears as Parker's classmate Tiny.
nick fury,mcu,Jackson's appearance as Nick Fury in this film is part of the larger MCU canon.
maria hill,mcu,"Smulders reprises her role as Maria Hill, a character she first played in Marvel's The Avengers and later appeared as in Captain America: Winter Soldier and Avengers: Age of Ultron."
thanos' henchmen,black order,"In the comics, Thanos' group of followers is collectively known as the Black Order. In the film, they are also referred to as 'Children of Thanos'."
cull obsidian,thanos' henchmen,"Cull Obsidian is a member of Thanos' group of followers, as mentioned in the context."
ebony maw,thanos' henchmen,"Ebony Maw is a member of Thanos' group of followers, as mentioned in the context."
proxima midnight,thanos' henchmen,"Proxima Midnight is a member of Thanos' group of followers, as mentioned in the context."
corvus glaive,thanos' henchmen,"Corvus Glaive is a member of Thanos' group of followers, as mentioned in the context."
terry notary,cull obsidian,"Terry Notary portrayed Cull Obsidian in the film, as stated in the context."
tom vaughan-lawlor,ebony maw,"Tom Vaughan-Lawlor portrayed Ebony Maw in the film, as stated in the context."
carrie coon,proxima midnight,"Carrie Coon provided facial capture and some motion-capture for Proxima Midnight during filming, as mentioned in the context."
michael james shaw,corvus glaive,"Michael James Shaw portrayed Corvus Glaive in the film, as stated in the context."
ross marquand,johann schmidt / red skull,Ross Marquand voices Johann Schmidt / Red Skull in the film.
hugo weaving,red skull,Hugo Weaving played the character of Red Skull in Captain America: The First Avenger (2011).
stan lee,parker's school bus driver,Stan Lee appears as Parker's school bus driver in the film.
stephen mcfeely,secretary ross' aide,Screenwriter Stephen McFeely makes a cameo appearance as Secretary Ross' aide in the film.
thor (2011) director kenneth branagh,asgardian distress caller,"Kenneth Branagh, the director of Thor (2011), voices an Asgardian distress caller in an uncredited cameo in the film."
tobias fünke,specimen in the collector's collection,"Although David Cross, who played Tobias Fünke on Arrested Development, was invited to make a cameo appearance as his character in the film, this scene did not make the theatrical cut of the film. However, Fünke still appears in the film as a specimen in the Collector's collection."
