node_1,node_2,edge
mangold,logan,"Director James Mangold commented that ""The reality was that, like in Unforgiven, when [Clint] Eastwood runs into Richard Harris, who's writing these fictional accounts of the great Western heroes, or Pat Garrett in Billy the Kid, where you've got these aging heroes who kind of are twilight versions of their own legends — I think that idea, of being a kind of celebrity, or like a sports star long past your heyday, was really interesting for me to investigate with this kind of world."" Anticipated that filming would begin ""early next year."""
logan,comic book covers,Writer Joe Quesada and artist Dan Panosian made 10 fake comic book covers for the film.
interior arts,logan,"Interior arts were unused in the film, as mentioned by Dan Panosian."
logan,bronze age of comic books,Panosian stated that the fake comic book covers had to resemble the style used in the Bronze Age of Comic Books.
logan,innocence,"According to Panosian, ""The colors and art itself juxtaposed against the raw and savage world in the film capture just how much innocence has been lost over time"". "
ruse,uncovered,"Relationship between 'Ruse' and 'Uncovered' in the given context. For example, 'Ruse' was discovered to be false or deceptive, which was subsequently uncovered."
new orleans,louisiana,Location where filming is taking place for Mangold's movie. New Orleans in Louisiana has been chosen as the filming location due to its popularity and tax incentive.
may,principal photography,"Start date of principal photography, which falls during the month of May."
michoud plant,nasa michoud plant,Filming location for a fight scene in the movie. The plant is situated in New Orleans East.
greenlawn cemetery,hammond,"Location and time of scheduled daytime shoot for the movie. Greenlawn Cemetery in Hammond will be filmed on May 27, 2016."
highway 15,louisiana highway 15,Route where exterior scenes for 'Juarez' will be filmed according to the application filed by Fox.
ferriday,concordia parish's beautiful countryside and green cornfields,"The producers of Juarez chose Ferriday, Louisiana as the filming location due to its scenic beauty."
u.s. route 425,ferriday and clayton,A portion of U.S. Route 425 between Ferriday and Clayton would be closed for a five-day period during the production of Juarez.
sicily island high school,juarez,Sicily Island High School in Sicily Island would be used as a filming location for Juarez.
a house in sicily island,juarez,A house in Sicily Island would also be utilized during the production of Juarez.
u.s. route 425 just outside of ferriday,crash scene,A crash scene for Juarez would be shot on U.S. Route 425 just outside of Ferriday.
juarez,"natchez, mississippi","Producers of Juarez originally planned to move the production to Natchez, Mississippi for an upcoming scene, requiring the casting truck drivers."
"albuquerque, rio rancho, abiquiú, tierra amarilla and chama",juarez,"Juarez moved on to New Mexico for further filming in Albuquerque, Rio Rancho, Abiquiú, Tierra Amarilla and Chama from July 12 to August."
new mexico film office,juarez production,"During the New Mexico filming of Juarez, approximately 130 local crew members were employed."
logan,hugh jackman,Actor playing the role of Logan in the movie 'Logan'
logan,makeup and visual effects,Processes used to enhance the appearance of Logan in the movie 'Logan'
michael mccusker,film editor,Professional role played by Michael McCusker in the post-production process of 'Logan'
michael mccusker,"october 7, 2016",Date when film editor Michael McCusker was finishing work on Mangold's Logan during the post-production process
michael mccusker,dailies,"Footage filmed by the cinematographer and camera operators during filming, which are reviewed by the film editor in the post-production process for 'Logan'"
michael mccusker,figuring out structure of one scene,Action taken by Michael McCusker during the post-production process of 'Logan' to determine the arrangement and order of events in a specific scene
logan,post-production,"Chas Jarrett, the overall visual effects supervisor for Logan, mentioned the importance of post-production during an interview with McCusker. This highlights a potential working relationship between Logan and post-production."
mccusker,logan,"McCusker spoke about his work on Logan, specifically breaking down scenes and figuring out their structure. This indicates a direct involvement of McCusker in the creation process of Logan."
image engine,logan,"Visual effects company Image Engine worked on most of the visual effects for Logan, as confirmed by Jarrett and other sources. This indicates a significant contribution of Image Engine to the visual aspect of Logan."
mccusker,mangold,"McCusker mentioned working towards getting the cut right with Mangold, highlighting a potential collaboration between the two on Logan."
