node_1,node_2,edge
bryce dallas howard,hilly holbrook,"Bryce Dallas Howard played the role of Hilly Holbrook, a racist and town ringleader in the film adaptation of 'The Help'."
allison janney,charlotte phelan,"Allison Janney played the role of Charlotte Phelan, Skeeter's mother in the film adaptation of 'The Help'."
chris lowell,stuart whitworth,"Chris Lowell played the character of Stuart Whitworth, Skeeter's boyfriend and a senator's son in the film adaptation of 'The Help'."
leslie jordan,editor of the jackson journal,"Leslie Jordan appeared as the editor of the fictional local newspaper, The Jackson Journal in the film adaptation of 'The Help'."
mike vogel,johnny foote,Mike Vogel played the character Johnny Foote in the film adaptation of 'The Help'.
octavia spencer,minny,"Octavia Spencer portrayed Minny, a character based on her own life experiences, in both the book and the film adaptation of 'The Help'."
greenwood,clarksdale,"Parts of the film were also shot in the real-life city of Clarksdale, Mississippi."
greenwood,greenville,"Other locations that can still be found in Jackson include Greenville, which was also used as a filming location for the movie."
tate taylor,director and co-producer,"Tate Taylor wrote, directed, and co-produced the film adaptation of 'The Help'."
dreamworks,film rights holder,DreamWorks obtained the film rights to the book before its publication.
reliance entertainment,co-producer,Reliance Entertainment co-produced the film adaptation of 'The Help' in collaboration with Participant Media.
brent's drugs,"jackson, mississippi","Brent's Drugs is a real location in the book and film that dates back to 1946. It still exists in Jackson, Mississippi."
new capitol building,"jackson, mississippi","The New Capitol Building is a real location that can still be found in Jackson, Mississippi and was mentioned in the book and film."
mayflower cafe,"jackson, mississippi","The Mayflower Cafe is a real location that can still be found downtown in Jackson, Mississippi and was mentioned in the book and film."
jackson journal office,clarksdale,"In the film adaptation of The Help, scenes set at the Jackson Journal office were shot in Clarksdale at the building which formerly housed the Clarksdale Press Register for forty years until April 2010."
greenwood,tate taylor and others,"To convince producers to shoot in Greenwood, Tate Taylor and others came to the town and scouted locations. At his first meeting with DreamWorks executives, he presented them with a photo album of potential filming spots in the area."
mississippi,the help,"The Help was the most significant film production in Mississippi since O Brother, Where Art Thou? (2000). The state's tax incentive program for filmmakers was a key enticement in the decision."
greenwood,the help,Two soundtracks were released for The Help: an original soundtrack and an original score. The state's tax incentive program for filmmakers was a key enticement in the decision.
mississippi,the civil rights movement,"Two soundtracks were released for The Help: an original soundtrack and an original score. As a collective, the songs spotlight the peak of the fight for equality in the United States during the civil rights movement."
johnny cash,frankie valli,"The soundtrack album for The Help, released by Geffen Records on August 4, 2011, features songs from the likes of Johnny Cash, Frankie Valli and Ray Charles."
civil rights movement,mississippi,The civil rights movement and Mississippi are connected as The Help's soundtrack album showcases songs from the peak of the fight for equality in the United States during this time period.
the help,disney studios motion pictures,Distribution relationship between The Help and Disney Studios Motion Pictures through its Touchstone Pictures banner
"august 12, 2011",the help,Release date of The Help by Walt Disney Studios Motion Pictures
"august 10, 2011",the help,Rescheduled release date of The Help due to competition concerns
mary j. blige,the living proof,Composition relationship between Mary J. Blige and her original song for The Help
second viewing of the film,mary j. blige,Inspiration source for Mary J. Blige's composition 'The Living Proof'
varèse sarabande,score album,Release medium for the original score composed and conducted by Thomas Newman
"october 13, 2010",the help,Initial release date announcement by Walt Disney Studios Motion Pictures
"december 6, 2011",the help,Physical and digital distribution release date for The Help
the help,mary j. blige,The digital download version of 'The Help' includes a deleted scene featuring Mary J. Blige.
north america,the help,"On its opening day, 'The Help' grossed $5.54 million in North America."
labor day weekend,the help,"'The Help' topped the box office charts for three consecutive weekends on its fourth weekend, which was a Labor Day weekend."
august 2011,the help (movie),'The Help' crossed the $100 million mark on its 21st day of release in August 2011.
rise of the planet of the apes,the help,"'The Help' grossed $26 million on its first weekend, coming in second place behind 'Rise of the Planet of the Apes'."
mary j. blige,deleted scene,'The digital download version of 'The Help' includes one additional deleted scene featuring Mary J. Blige.'
the help,glossing over its racial themes,critics' opinion on the film's treatment of race relations
the help,positive review,majority of critical opinions about the film
the help,largest four-day weekend haul for a labor day weekend,financial success of the movie over Labor Day weekend
the help,25 days atop box office,lengthy stay at top of box office rankings
the sixth sense,35 days atop box office,comparable achievement in box office longevity by another film
the help,old-fashioned grand yarn of a film,"The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days."
the help,appealing,"Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days."
the help,entertaining,"Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days."
the help,touching,"Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days."
the help,rare 'a+',"Tom Long from The Detroit News remarked about the film: ""Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days."" CinemaScore polls reported that the average grade moviegoers gave the film was a rare 'A+' on an A+ to F scale."
the help,mainstream critics,"[43] Metacritic, a review aggregator which assigns a weighted average score out of 100 to reviews from mainstream critics, gives the film a score of 62 based on 41 reviews Indicating generally favorable reviews."
the help,critical consensus reads,"critical consensus reads: ""Though arguably guilty of glossing over its racial themes, The Help rises on the strength of its cast – particularly Viola Davis, whose performance is powerful enough to carry the film on its own.""[43]"
the help,rare 'a+',"Tom Long from The Detroit News remarked about the film: ""Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days."" CinemaScore polls reported that the average grade moviegoers gave the film was a rare 'A+' on an A+ to F scale."
the help,hollywood flattening of history,"We get a fairly typical Hollywood flattening of history, with powerful villains and disenfranchised heroes.""[48]"
the help,earnest tear-jerker,"Connie Ogle of Miami Herald gave the film three out of four stars and said it ""will make you laugh, yes, but it can also break your heart. In the dog days of August moviegoing, that's a powerful recommendation.""[47]"
the help,honey-glazed```,"Referring to the film as a ""big, ole slab of honey-glazed"",."
the help,hokum,"The New York Times referred to The Help as a 'big, ole slab of honey-glazed hokum'."
performances,overly broad,"Some criticisms of the film accused its performances as 'almost all overly broad, sometimes excruciatingly so, characterized by loud laughs, bugging eyes and pumping limbs.'"
viola davis,the help,"Critics praised Viola Davis' performance in The Help, with David Edelstein commenting, 'The Help belongs to Viola Davis.'"
octavia spencer,scene stealer,"Morales of Blackfilm.com commented, 'With powerful performances given by Viola Davis and scene stealer Octavia Spencer, the film is an emotionally moving drama that remains highly entertaining.'"
the help,triumph over racial injustice,"Critics accused The Help of distorting, ignoring, and trivializing the experiences of black domestic workers, as stated by Ida E. Jones, national director of the Association of Black Women Historians."
the help,civil rights movement,The film focuses on maids during the Civil Rights Movement in 1963.
the help,medgar evers,"The film brings light to Medgar Evers, an African-American activist and NAACP leader, who worked toward gaining rights for African-Americans at the time, as well as aiding in the fight to end segregation. In the film, Skeeter and the two maids are seen watching Evers' address."
the abwh,insensitive portrayals of african-american vernacular,The ABWH accused both the book and the film of insensitive portrayals of African-American vernacular.
the abwh,failure to acknowledge the sexual harassment many black women endured in their white employers' homes,The ABWH accused both the book and the film of a failure to acknowledge the sexual harassment many black women endured in their white employers' homes.
the abwh,nearly uniform depiction of black men as cruel or absent,The ABWH accused both the book and the film of a nearly uniform depiction of black men as cruel or absent.
roxane gay,african americans,"Roxane Gay of literary web magazine The Rumpus argues the film might be offensive to African Americans, saying the film uses racial Hollywood tropes like the Magical Negro character."
octavia spencer,academy award for best supporting actress,"At the 84th Academy Awards, Octavia Spencer won the Academy Award for Best Supporting Actress for her role in this film."
viola davis,academy award for best actress,"The film also received three other Academy Award nominations: Academy Award for Best Picture, Academy Award for Best Actress for Viola Davis,"
jessica chastain,academy award for best supporting actress,and Academy Award for Best Supporting Actress for Jessica Chastain.
keli goff,white savior narratives in film,"At the 84th Academy Awards, Octavia Spencer won the Academy Award for Best Supporting Actress for her role in this film."
civil rights news,skeeter,"In the film, Skeeter is at the forefront of watching Evers' address and this aspect brings forth criticism towards the film."
evers' address,skeeter and the two maids,"In the film, Skeeter and the two maids are seen watching Evers' address."
aibileen,viola davis,Viola Davis mentioned that she regretted playing the role of Aibileen.
historical events,fictional events,"Film historian Allison Graham writes about this in her article 'We Ain't Doin' Civil Rights', commenting that 'The (con)fusion of fictional and historical events begin to operate under a different narrative license.'"
systemic racism,plot,Valerie Smith claims in 'Black Women's Memories and The Help' that the trivialization of systemic racism during the 1960s in the film makes the plot 'more accessible to contemporary readers and viewers'.
contemporary readers and viewers,plot,Valerie Smith claims in 'Black Women's Memories and The Help' that the trivialization of systemic racism during the 1960s in the film makes the plot 'more accessible to contemporary readers and viewers'.
betrayed herself and her people,viola davis,"Viola Davis has repeatedly expressed regret over starring in The Help, claiming she feels like she 'betrayed myself and my people'."
cesspool of systemic racism,film,Bryce Dallas Howard has also
betrayed myself and my people,systemic racism,created in the filter and the cesspool of systemic racism
the help,white character,told through the perspective of a white character
the help,predominantly white storytellers,created by predominantly white storytellers
