node_1,node_2,edge
oz,falcone,Colin Farrell's character Oz is Falcone's chief lieutenant who operates the Iceberg Lounge in the context. This indicates a direct reporting relationship between these two characters.
oz,penguin,"Colin Farrell's character Oz is referred to as 'the Penguin' in the context, but his surname Cobb has been shortened during the production of the spin-off series The Penguin. This implies a close association between Oz and the character known as Penguin from the comics."
oz,mid-level mobster guy,"Reeves, who plays Batman in this context, has described Oz as a 'mid-level mobster guy' with showmanship potential. This suggests that Oz is still building his criminal empire and has not yet reached the level of notoriety associated with his comic book counterpart."
oz,fredo corleone,Reeves has compared Oz's position within a family of powerful criminals to that of Fredo Corleone in The Godfather. This highlights the sense of insignificance and underestimation that Oz experiences in this context.
bella reál,mayoral candidate for gotham city,Jayme Lawson's character Bella Reál represents hope as a mayoral candidate for Gotham City in this context. This suggests that there are alternative political figures who could potentially challenge the criminal underworld led by Oz and Falcone.
martinez,gcpd officer,Gil Perez-Abraham's character Martinez is identified as a GCPD officer in this context. This indicates that the police force is actively involved in combating crime in Gotham City.
william kenzie,corrupt gcpd officer,Peter McDonald's character William Kenzie is described as a corrupt GCPD officer in this context. This highlights the prevalence of corruption within the police force and suggests that there may be conflicts between honest officers like Martinez and those who are compromised.
pete savage,gcpd commissioner,"Con O'Neill's character Pete Savage is identified as the GCPD commissioner in this context. This indicates that there is a hierarchy within the police force, with higher-ranking officials like Savage having greater authority."
mackenzie bock,gcpd chief,"O'Neill's character Pete Savage reports to Mackenzie Bock, who is identified as the GCPD chief in this context. This reinforces the notion of a hierarchical structure within the police force."
joker,unseen arkham prisoner,"Barry Keoghan's character, who is known as the Joker in other Batman narratives, is only referred to as an 'unseen Arkham Prisoner' in this context. This suggests that the Joker may have a connection to events taking place at Arkham Asylum or that he is currently incarcerated there."
joker,unseen arkham prisoner,"In the episode 'Mad City: Helya', the Joker makes a cameo appearance as the Unseen Arkham Prisoner."
charlie carver,max carver,"In the episode 'Mad City: Helya', Charlie and Max Carver are portrayed as Iceberg Lounge bouncers, collectively referred to as 'The Twins'."
annika,selina kyle,"In the episode 'Mad City: Helya', Annika is introduced as Selina's roommate."
charlie carver,max carver,"In the episode 'Mad City: Helya', Charlie and Max Carver, collectively referred to as 'The Twins', work at Iceberg Lounge."
iceberg lounge,bruce wayne,"In the episode 'Mad City: Helya', Bruce visits the Iceberg Lounge."
jay lycurgo,gang member,"In the episode 'Mad City: Helya', Jay Lycurgo portrays a young gang member."
akie kotabe,train passenger,"In the episode 'Mad City: Helya', Akie Kotabe is featured as a train passenger."
sandra dickinson,dory,"In the episode 'Mad City: Helya', Sandra Dickinson is introduced as Dory, Bruce's caretaker and housekeeper."
luke roberts,thomas wayne,"In the episode 'Mad City: Helya', Luke Roberts portrays Bruce's father, Thomas Wayne."
stella stocker,martha wayne,"In the episode 'Mad City: Helya', Stella Stocker is introduced as Bruce's mother, Martha Wayne."
