node_1,node_2,edge
karisma kapoor,karisma kapoor,appears as herself in this context
koena mitra,koena mitra,appears as herself in this context
malaika arora khan,o.k.'s heroine in mohabbat man,plays the role of heroine in the movie 'Mohabbat Man'
preity zinta,preity zinta,appears as herself in this context
rakesh roshan,rakesh roshan,appears as himself in this context
rani mukerji,rani mukerji,appears as herself in this context
rishi kapoor,rishi kapoor,appears as himself in this context
salman khan,salman khan,appears as himself in this context
sanjay dutt,sanjay dutt,appears as himself in this context
sanjay kapoor,sanjay kapoor,appears as himself in this context
satish shah,film director partho roy,plays the role of film director 'Partho Roy' in this context
shabana azmi,shabana azmi,appears as herself in this context
subhash ghai,subhash ghai,appears as himself in this context
sanjay dutt,sanjay kapoor,Both Sanjay Dutt and Sanjay Kapoor appeared as themselves in this context.
sanjay dutt,rani mukerji,Both Sanjay Dutt and Rani Mukerji appeared in the 'Deewangi Deewangi' song.
sanjay kapoor,rani mukerji,Both Sanjay Kapoor and Rani Mukerji appeared in the 'Deewangi Deewangi' song.
sanjay dutt,zayed khan,Both Sanjay Dutt and Zayed Khan appeared in the 'Deewangi Deewangi' song.
sanjay kapoor,zayed khan,Both Sanjay Kapoor and Zayed Khan appeared in the 'Deewangi Deewangi' song.
sanjay dutt,vidya balan,Both Sanjay Dutt and Vidya Balan appeared in the 'Deewangi Deewangi' song.
sanjay kapoor,vidya balan,Both Sanjay Kapoor and Vidya Balan appeared in the 'Deewangi Deewangi' song.
sanjay dutt,jeetendra,Both Sanjay Dutt and Jeetendra appeared in the 'Deewangi Deewangi' song.
sanjay kapoor,jeetendra,Both Sanjay Kapoor and Jeetendra appeared in the 'Deewangi Deewangi' song.
sanjay dutt,tusshar kapoor,Both Sanjay Dutt and Tusshar Kapoor appeared in the 'Deewangi Deewangi' song.
sanjay kapoor,tusshar kapoor,Both Sanjay Kapoor and Tusshar Kapoor appeared in the 'Deewangi Deewangi' song.
sanjay dutt,priyanka chopra,Both Sanjay Dutt and Priyanka Chopra appeared in the 'Deewangi Deewangi' song.
sanjay kapoor,priyanka chopra,Both Sanjay Kapoor and Priyanka Chopra appeared in the 'Deewangi Deewangi' song.
sanjay dutt,shilpa shetty,Both Sanjay Dutt and Shilpa Shetty appeared in the 'Deewangi Deewangi' song.
sanjay kapoor,shilpa shetty,Both Sanjay Kapoor and Shilpa Shetty appeared in the 'Deewangi Deewangi' song.
sanjay dutt,dharmendra,Both Sanjay Dutt and Dharmendra appeared in the 'Deewangi Deewangi' song.
sanjay kapoor,dharmendra,Both Sanjay Kapoor and Dharmendra appeared in the 'Deewangi Deewangi' song.
sanjay dutt,shabana azmi,Both Sanjay Dutt and Shabana Azmi appeared in the context as actors.
sanjay kapoor,shabana azmi,Both Sanjay Kapoor and Shabana Azmi appeared in the context as actors.
sanjay dutt,satish kaushik,Sanjay Dutt and Satish Kaushik did not appear together in this context.
sanjay kapoor,satish kaushik,Sanjay Kapoor and Satish Kaushik did not appear together in this context.
sanjay dutt,raveena tandon,Sanjay Dutt and Raveena Tandon did not appear together in this context.
sanjay kapoor,raveena tandon,Sanjay Kapoor and Raveena Tandon did not appear together in this context.
sanjay dutt,salman khan,Sanjay Dutt and Salman Khan did not appear together in this context.
sanjay kapoor,salman khan,Sanjay Kapoor and Salman Khan did not appear together in this context.
sanjay dutt,arbaaz khan,Sanjay Dutt and Arbaaz Khan did not appear together in this context.
sanjay kapoor,arbaaz khan,Sanjay Kapoor and Arbaaz Khan did not appear together in this context.
sanjay dutt,amrita rao,Sanjay Dutt and Amrita Rao did not appear together in this context.
sanjay kapoor,amrita rao,Sanjay Kapoor and Amrita Rao did not appear together in this context.
dino morea,bobby deol,Both Dino Morea and Bobby Deol are actors in Bollywood.
amrita arora,kajol,Amrita Arora is a friend of Kajol in real life.
juhi chawla,riteish deshmukh,Both Juhi Chawla and Riteish Deshmukh have worked together in the movie 'Tere Sapne'.
aftab shivdasani,tabu,Both Aftab Shivdasani and Tabu acted opposite each other in the movie 'Jaane Bhi Do Yaaro'.
aftab shivdasani,rekha,Both Aftab Shivdasani and Rekha have acted in the movie 'Khoobsurat'.
salman khan,sanjay dutt,"Both Salman Khan and Sanjay Dutt are popular actors in Bollywood who have appeared together in several movies, including 'Kick' and 'Sadak'."
salman khan,saif ali khan,"Both Salman Khan and Saif Ali Khan have appeared together in several movies, including 'Hum Kisise Kumo Ho' and 'Tere Naam'."
salman khan,lara dutta,Both Salman Khan and Lara Dutta were co-stars in the movie 'Bhajrangi Bhaijaan'.
salman khan,suniel shetty,"Both Salman Khan and Suniel Shetty have acted together in several movies, including 'Main Khiladi Tu Anari'."
kajol,rekha,Both Kajol and Rekha are popular actresses in Bollywood who have appeared together in the movie 'Om Shanti Om'.
kajol,amitabh bachchan,Both Kajol and Amitabh Bachchan acted opposite each other in the movie 'Major Saab'.
rekha,amitabh bachchan,"Both Rekha and Amitabh Bachchan have acted together in several movies, including 'Ishaqiya' and 'Muqaddar Ka Sikandar'."
