node_1,node_2,edge
munni,mother,"In one of the clips from their time at the mosque, Munni recognizes her mother and they are seen getting into a specific bus. This leads to them finding their destination through the bus driver's route information."
pawan,police,"As Pawan tries to escape during a police check, he is caught and beaten up by the officers."
nawab,munni,"With no way out during the police check, Nawab helps Munni escape and reunites her with her family."
pawan,documentary,The documentary on YouTube goes viral
pawan,spy,People find out that Pawan is not a spy
indian and pakistani people,support,Give him all their support
pawan,torture,Pakistani officials refuse to let him go and torture him in prison
pawan,beatings,Beating him up for hours
pawan,drowning,Drowning him until his last breath
nawab,another video,Asks people to gather at the border and ensure that Pawan reaches home safely
indian and pakistani people,crowd,Come to the border in crowds
rasika and her family,crowd,Wait among the crowd for Pawan's return
pawan,crosses the border,"Eventually, he crosses the border"
crowd,erupts chanting pawan's name,The crowd erupts chanting Pawan's name as he crosses the border
crowd,silent,The crowd goes silent as she yells goodbye
