node_1,node_2,edge
amazon prime,online platform,"After a legal battle, the song 'Varaha Roopam' from the movie 'Kantara', which was modified with a new orchestral arrangement and vocals while the lyrics remained the same when it was released on Amazon Prime, finally returned to the movie after reaching a private settlement in the plagiarism case."
film,telugu,The makers announced that the film will be dubbed in Telugu language and was released on 15 October 2022.
film,hindi,The makers announced that the film will be dubbed in Hindi language and was released on 14 October 2022 in over 800 screens across the country.
film,tamil,The makers announced that the film will be dubbed in Tamil language and was released on 15 October 2022.
film,malayalam,The makers announced that the film will be dubbed in Malayalam language and was released on 15 October 2022.
telugu,hindi,"The Hindi version of the film was announced to be released in over 800 screens across the country, but later it was reported to be released in 2500 screens in the Hindi version."
telugu,tamil,The film was released on 15 October 2022 in both Telugu and Tamil languages.
telugu,malayalam,The film was released on 15 October 2022 in both Telugu and Malayalam languages.
hindi,kannada,"Following a social media campaign based on the film's connection to Tulu culture, a Tulu language dub of the Hindi version was announced."
telugu,tamil,"The film was released on 15 October 2022 in both Telugu and Tamil languages outside of India, and the Tamil version was also released in India on 2 December."
hindi,vietnam,The film became the first Kannada movie to be released in Vietnam.
kannada,tamil,The satellite rights of the film were acquired by Star India Network for all these languages.
hindi,netflix,"The Hindi version was streamed on Netflix from 9 December 2022, and an English dubbed version of the film will be available for streaming in January 2023."
kannada,telugu,The film was digitally streamed on Amazon Prime Video from 24 November 2022 in all these languages.
₹22.3 crore,gross earning (first week),reported to be in the context
around 19 crore to ₹23 crore,net collection,reported to be in the context
around ₹38–50 crore,first week gross earning,estimated to be in the context
more than 19 lakh,footfalls across karnataka,estimated to be by the time it grossed ₹60 crore in the context
₹4.3 crores,second monday collections,reportedly collected in the context
around 40 lakhs,footfalls of the film,estimated to be around 40 lakhs by the time it grossed ₹60 crore in the context
kantara,collected over ₹70 crore,in Karnataka alone by the end of the second week in the context
₹150 crore,mark (including ₹150 crore in india),at the end of three weeks in the context
200k aud,collected in australia,thereby becoming the first Kannada film to achieve those landmarks in the context
₹77 lakhs,footfall,in less than 4 weeks in the context
kannada film,landmarks,becoming the first Kannada film to achieve those landmarks
₹200 crore,mark,The film crossed the ₹200 crore mark in
₹250 crore,mark,The film crossed the ₹250 crore mark in less than a month of its release.
sixth week,grossed ₹25.5 crores,The movie was reported to have grossed around ₹350 to ₹355 crores in
grossed ₹360 crores in 44 days.,the collections of the non-hindi version was reported to be ₹280 crores at the end of six weeks.,"Within 50-day theatrical run, the movie crossed the domestic gross collections mark of ₹275 crores and its worldwide gross collections crossed the 400 crore mark."
grossed ₹360 crores in 44 days.,"the movie completed 50-day theatrical run in australia, united kingdom, canada, united arab emirates and united states.",The collections of the movie were reported by India's largest Hindi language newspaper Dainik Bhaskar to be ₹446 crores at the end of 68 days.
grossed ₹360 crores in 44 days.,the telugu version grossed ₹5 crore on its first day.,The Telugu version grossed ₹21.15 crore in its first week.
grossed ₹360 crores in 44 days.,the telugu version grossed ₹28 crore in 10 days.,"Within 4 days (from 21 to 24 October), the Telugu version grossed ₹9 crore outperforming other Diwali releases."
grossed ₹360 crores in 44 days.,the telugu version grossed ₹50.30 crore in 25 days run from the telugu states.,The Telugu version also grossed ₹9 crore in 4 days (from 21 to 24 October) outperforming other Diwali releases.
grossed ₹360 crores in 44 days.,the telugu version grossed ₹21.15 crore in its first week.,"Within the Telugu states, the Telugu version collected ₹50.30 crore in 25 days run."
the collections of the non-hindi version was reported to be ₹280 crores at the end of six weeks.,"the movie completed 50-day theatrical run in australia, united kingdom, canada, united arab emirates and united states.",India's largest Hindi language newspaper Dainik Bhaskar reported the collections to be ₹446 crores at the end of 68 days.
the telugu version grossed ₹50.30 crore in 25 days run from the telugu states.,the movie crossed the domestic gross collections mark of ₹275 crores and its worldwide gross collections crossed the 400 crore mark within 50-day theatrical run.,"Within 4 days (from 21 to 24 October), the Telugu version grossed ₹9 crore outperforming other Diwali releases."
the telugu version grossed ₹5 crore on its first day.,the telugu version also grossed ₹9 crore in 4 days (from 21 to 24 october) outperforming other diwali releases.,"Within the Telugu states, the Telugu version collected ₹50.30 crore in 25 days run."
the telugu version grossed ₹28 crore in 10 days.,"within 4 days (from 21 to 24 october), the telugu version grossed ₹9 crore outperforming other diwali releases.",The Telugu version also grossed ₹9 crore in 4 days (from 21 to 24 October) outperforming other Diwali releases.
october,diwali releases,October outperforming other Diwali releases.
₹50.30 crore,telugu states,The movie collected ₹50.30 crore in 25 days run from the Telugu states.
₹60 crore,telugu version grossed,The Telugu version grossed ₹60 crore in 39 days
₹42 crore,net collection,The first-day net collection of the Hindi version was reported to be around ₹1.27–1.5 crore.
₹15 crore,hindi version at the end of its first week run.,The net collections of the Hindi version was ₹15 crore in the Hindi version at the end of its first week run.
₹29.1 crore,hindi version at the end of 13 days,"The net collections of the Hindi version was ₹29.1 crore in 13 days, crossing the lifetime domestic net collections of the Hindi version of Ponniyin Selvan: I."
₹31.7 crore,hindi version at the end of two weeks.,The nett collections of the Hindi version was ₹31.7 crore at the end of two weeks.
₹51.50 crore,hindi version at the end of three weeks.,The nett collections of the Hindi version was ₹51.50 crore at the end of three weeks.
₹4.5 crore,fourth sunday,"Despite the film running for three weeks, it saw its highest ever box office number (₹4.5 crore) on its fourth sunday, taking the total nett collections to ₹62.40 crore at the end of 24 days."
₹79.25 crore,hindi version at the end of five weeks.,"At the end of five weeks, it collected ₹79.25 crore nett."
₹96 crore,gross in 39 days,The Hindi version grossed ₹96 crore in 39 days with a nett collections of ₹82 crore.
₹12.7 crore,eighth week collection,Its gross of ₹12.7 crore in the eighth week was the highest grossing eighth week collection for a Hindi movie
rishab shetty,compelling revenge-action drama,"Rishab Shetty's portrayal of the protagonist in the film adds to its compelling revenge-action elements, creating a gripping storyline that keeps the audience engaged."
muralidhara khajane,"meticulously brings a tale of myths, legends and superstition","The director Muralidhara Khajane meticulously weaves a tale that combines elements of myths, legends and superstition, making it a unique and captivating story."
a. sharadhaa,neat blend of crime and divinity,"The critic A. Sharadhaa highlights the film's neat blend of crime and divinity, showcasing how these seemingly opposite elements come together in a cohesive narrative."
sridevi s.,pre-climax and climax,"The critic Sridevi S. Praise the film's pre-climax and climax, stating that they are conceived and performed to perfection."
arvind s kashyap,meditative shots showcase native culture,"The cinematographer Arvind S Kashyap's meditative shots bring the native culture to life, showcasing its grandeur and capturing rustic locales with brilliance."
b. ajaneesh loknath,background music represents ethos of the land,"The background music by B. Ajaneesh Loknath beautifully represents the ethos of the land, adding to the film's cultural and visual grandeur."
kambala sequences,testimony to brilliant takes,"The filming of the Kambala sequences is a testimony to the director's brilliant takes, showcasing the locations and their beauty in a captivating way."
self-referential tale,masala film,presented by Shetty in his self-referential tale is entertaining and original like a masala film
rishab shetty,actor,"Rishab Shetty, the actor, is particularly effective in the film"
kambala sportsman,right shape and size,Rishab Shetty looks the right shape and size for a Kambala sportsman
naivety,arrogance,Rishab Shetty exudes a fine balance of naivety and arrogance when it comes to the 'manly' side of his personality
writing,ideological differences,repetitive scenes dished out about ideological differences falter a bit in writing
leela,not really one-note,The love interest of the lead character is not really one-note
leela,attractive lamppost,She is used as an attractive lamppost
kishore,one-note,His performance is forced to remain one-note due to plotline
music,star of the film,The music is a star of the film that not only supports the narrative but elevates it as well
government of karnataka,monthly initiative,"In response to the movie, the Government of Karnataka has initiated a monthly initiative"
kantara,success,"The Government of Karnataka's initiative to provide a monthly allowance for Buta Kola performers above 60 years of age, in response to the movie, highlights its positive impact on the community depicted in the film. This indicates a successful outcome for the movie."
rishab,career-best effort,The given context states that Rishab has delivered his best performance in the movie. This relationship highlights the successful portrayal of the lead actor's role in the film.
buta kola performers,government initiative,"The government's initiative for Buta Kola performers over 60 years of age is directly related to the community depicted in the movie, indicating a positive impact on society."
mangalore,seek permission,The given context states that Shetty had sought permission from the god Panjurli to film a prequel. This highlights Mangalore's cultural significance and traditional beliefs related to filmmaking.
kantara,prequel,The upcoming movie Kantara: Chapter 1 is a prequel to the original film. This indicates a continuation of the story and its popularity.
thaikkudam bridge,plagiarism,The popular Kerala band Thaikkudam Bridge accused the makers of Kantara of plagiarism regarding the song 'Varaha Roopam'. This highlights a controversy related to intellectual property infringement in the movie.
