node_1,node_2,edge
maj. rajesh adhikari,18 grenadiers,"Subsequently, the 18th battalion, The Grenadiers (18 Grenadiers), which was in the Kashmir Valley guarding against terrorist infiltration, are deployed in Kargil. The battalion is led by Col. Khushal Thakur,"
lt. balwan singh,18 grenadiers,"Subsequently, the 18th battalion, The Grenadiers (18 Grenadiers), which was in the Kashmir Valley guarding against terrorist infiltration, are deployed in Kargil. The battalion is led by Col. Khushal Thakur,"
capt. sachin nimbalkar,18 grenadiers,"Subsequently, the 18th battalion, The Grenadiers (18 Grenadiers), which was in the Kashmir Valley guarding against terrorist infiltration, are deployed in Kargil. The battalion is led by Col. Khushal Thakur,"
grens. yogendra singh yadav,18 grenadiers,"Subsequently, the 18th battalion, The Grenadiers (18 Grenadiers), which was in the Kashmir Valley guarding against terrorist infiltration, are deployed in Kargil. The battalion is led by Col. Khushal Thakur,"
col. umesh singh bawa,17 jat regiment (17 jat),"Subsequently, 17th battalion, Jat Regiment (17 Jat) led by Col. Umesh Singh Bawa with Capt. Anuj Nayyar leading one of its units,"
lt. vikram batra,13 jak rif,"Subsequently, the 13th battalion, Jammu & Kashmir Rifles (13 JAK Rif) commanded by Maj. turned Lt. Col. Yogesh Kumar Joshi (Joe)"
indian air force,photographic reconnaissance missions,The Indian Air Force launches photographic reconnaissance missions in order to identify the intruders.
kukarthang post,enemy position supported by mortar units and artillery batteries on the pakistani side of the loc,"The Gorkhas captured Kukarthang post, a very heavily defended enemy position supported by mortar units and artillery batteries on the Pakistani side of the LoC after taking 9 casualties."
lt. pandey's platoon,kukarthang post,"Lt. Pandey's platoon followed the patrol paths and launched an attack on Kukarthang post, a very heavily defended enemy position supported by mortar units and artillery batteries on the Pakistani side of the LoC."
3 punjab,"beleaguered and severely mauled company from the 3rd battalion, punjab regiment (3 punjab)","JCOs from 3 Punjab reveal that earlier patrols from 3 Punjab and 16 Grenadiers had gone missing in the Kukarthang sector. Lt. Pandey's platoon linked up with a beleaguered and severely mauled company from the 3rd battalion, Punjab Regiment (3 Punjab)."
"approximately 3,000 members of the pakistan army's northern light infantry",size of the infiltration,"Indian Army planners believe that approximately 3,000 members of the Pakistan Army's Northern Light Infantry were involved."
tololing,national highway 1d,"Tololing sits astride National Highway 1D, the main supply route for the entire northern Kashmir sector."
18 grenadiers,severely beaten 16 grenadiers,18 Grenadiers linked up with severely beaten 16 Grenadiers and got the first-hand knowledge of the situation.
maj. adhikari,tololing,"A company from 18 Grenadiers, led by Maj. Adhikari, attacks Tololing."
maj. adhikari,heavy fog,"A company from 18 Grenadiers, led by Maj. Adhikari, gets held up midway due to heavy fog."
tololing,intense enemy shelling,"Intense enemy shelling occurs while the men from 18 Grenadiers are resting on Tololing, causing panic and casualties."
tololing,heavy small arms fire,Subsequent attacks from the Indians to recapture Tololing are pushed down by heavy small arms fire from intruders who are well entrenched atop the feature.
maj. adhikari,lt. col. vishwanathan,Maj. Adhikari and Lt. Col. Vishwanathan get killed during subsequent attacks from the Indians to recapture Tololing.
18 grenadiers,tololing,18 Grenadiers make a total of 4 attempts to recapture Tololing but are repeatedly beaten back.
maj. deepak rampal,pakistani mortar position,A unit from 17 Jat led by Maj. Deepak Rampal captures a Pakistani mortar position.
maj. deepak rampal,important peak,"They subsequently liberate an important peak, but suffer casualties."
col. bawa,maj. deepak rampal,Col. Bawa tasks them to capture Pt. 4850.
18 grenadiers,"2nd battalion, rajputana rifles (2 raj rif)","18 Grenadiers are relieved by the 2nd battalion, Rajputana Rifles (2 Raj Rif) commanded by Col. Ravindranath."
"2nd battalion, rajputana rifles (2 raj rif)",col. ravindranath,"2nd battalion, Rajputana Rifles (2 Raj Rif) is commanded by Col. Ravindranath."
capt. vijayant thapar,"2nd battalion, rajputana rifles (2 raj rif)","Capt. Vijayant Thapar is a part of the 2nd battalion, Rajputana Rifles (2 Raj Rif) during their attack."
maj. padmapani acharya,"2nd battalion, rajputana rifles (2 raj rif)","Maj. Padmapani Acharya is a part of the 2nd battalion, Rajputana Rifles (2 Raj Rif) during their attack."
maj. vivek gupta,"2nd battalion, rajputana rifles (2 raj rif)","Maj. Vivek Gupta is a part of the 2nd battalion, Rajputana Rifles (2 Raj Rif) during their attack."
captain nemo,"2nd battalion, rajputana rifles (2 raj rif)","Captain Nemo is a part of the 2nd battalion, Rajputana Rifles (2 Raj Rif) during their attack."
13 jak rif,rocky knob,13 JAK Rif takes the field at Rocky Knob.
lt. batra,point 5140,Lt. Batra distinguishes himself by taking the south face of Peak 5140 without any casualties.
captain nemo,"2nd battalion, rajputana rifles (2 raj rif)","Captain Nemo is killed during the attack by 2nd battalion, Rajputana Rifles (2 Raj Rif)."
maj. padmapani acharya,"2nd battalion, rajputana rifles (2 raj rif)","Maj. Padmapani Acharya is killed during the attack by 2nd battalion, Rajputana Rifles (2 Raj Rif)."
maj. vivek gupta,"2nd battalion, rajputana rifles (2 raj rif)","Maj. Vivek Gupta is killed during the attack by 2nd battalion, Rajputana Rifles (2 Raj Rif)."
col. ravindranath,"2nd battalion, rajputana rifles (2 raj rif)","Col. Ravindranath is the commanding officer of 2nd battalion, Rajputana Rifles (2 Raj Rif) during their attack."
indian air force,enemy positions,"The Indian Air Force launches combat sorties and bombs enemy positions during the attack by 2nd battalion, Rajputana Rifles (2 Raj Rif)."
lt. batra,captain nemo,Lt. Batra is promoted to Captain after successfully taking the south face of Peak 5140 without any casualties.
decisive phase of the war,tiger hill,arrives and 18 Grenadiers are assigned to take it
tiger hill,ghatak section,"elite section, including Gren. Yadav, spearheads the takeover of Tiger Hill, resulting in heavy casualties but successful capture with only one survivor"
three pimple complex feature,17 jat,"assigned to secure it during the decisive phase, resulting in heavy casualties and the deaths of Capt. Nayyar and others"
khalubar ridge,1/11 gr,"linked up with 22 Grenadiers at its base during the decisive phase, with Lt. Pandey keeping up morale and ultimately volunteering to take out bunkers holding up the attack"
col. rai,khalubar ridge,"injured by machine gunfire during the decisive phase, which disrupts the plans and ultimately leads to Lt. Pandey's volunteer efforts"
machine guns,khalubar ridge,"held up the attack on Khalubar Ridge during the decisive phase, which are ultimately taken out by Lt. Pandey and Hav. Bhim Bahadur's efforts"
lt. pandey,khalubar ridge,"keeps up morale during the decisive phase, ultimately volunteering to take out bunkers holding up the attack and sacrificing himself in the process"
hav. bhim bahadur,lt. pandey,"platoon sergeant of Lt. Pandey's platoon during the decisive phase, who also sacrifices himself in the process of taking out bunkers holding up the attack"
the last battle,operation vijay,"India declares Operation Vijay on 14 July 1999 a success after the capture of Tiger Hill, Three Pimple Complex, Point 4875, and Khalubar Ridge by various regiments."
the last battle,tiger hill,"various regiments launch their final attack on Tiger Hill and manage to capture it, which is a part of Operation Vijay."
the last battle,point 4875,"13 J&K Rifles capture Point 4875, which is a part of Operation Vijay."
the last battle,three pimple complex,"17 Jat captures Three Pimple Complex, which is a part of Operation Vijay."
capt. batra,capt. nagappa,Batra links up with Nagappa but is pinned down by the heavy enemy fire during the last battle.
capt. batra,two bunkers,Batra single-handedly takes out two bunkers during the last battle but is mortally wounded.
