node_1,node_2,edge
david cook,pitka,Got to visit the Paramount Pictures studio theatre to see The Love Guru a month prior to its release and then got to meet Myers dressed like Pitka and playing 'Sitar Hero'.
david archuleta,pitka,Got to visit the Paramount Pictures studio theatre to see The Love Guru a month prior to its release and then got to meet Myers dressed like Pitka and playing 'Sitar Hero'.
the love guru,paramount pictures,Collaborated with Paramount Pictures for a 'Fan Resource Page' at Fox Entertainment's beliefnet.com website.
the love guru,mike myers's performance,The word 'unfunny' surely applies to Mr. Myers's obnoxious attempts to find mirth in physical and cultural differences but does not quite capture the strenuous unpleasantness of his performance.
the love guru,obnoxious,Mr. Myers's attempts to find mirth in physical and cultural differences are described as obnoxious.
the love guru,unfunny,"The word 'unfunny' is used to describe the movie, specifically in relation to Mike Myers's performance."
mike myers,the love guru,Mike Myers is associated with The Love Guru.
the love guru,box office performance,The film's $40.8 million worldwide box office earnings are mentioned.
the love guru,critical reception,"The film received mostly negative reviews, with an approval rating of 13% on Rotten Tomatoes and an average score of 24 out of 100 on Metacritic."
the love guru,cinemascore grade,The film received a 'B -' grade from CinemaScore.
the love guru,mirth,attempts to find mirth in physical and cultural differences but does not quite capture the strenuous unpleasantness of his performance.
myers,antifunny,"The Love Guru is downright antifunny, an experience that makes you wonder if you will ever laugh again."
ongoing gag,the love guru,"the use of ""Mariska Hargitay"" as a phony Hindi greeting."
delusion,myers,seems to labor under that delusion.
not a disaster,the love guru,"but it's not a disaster,"
the love guru,hindus,"Provoked mixed responses among Hindus due to how they are portrayed in the film, with some expressing unhappiness and believing it was disrespectful and risked giving Hinduism a bad reputation among viewers not familiar with the faith, while others gave the film a cautious welcome as satire and asked critics to see it as such rather than a literal representation of Hinduism. Rajan Zed, a Hindu cleric from Nevada, asked that Paramount Pictures screen the film for members of the Hindu community before its release based on his interpretation of the movie's trailer and MySpace page, which he said appeared to be lampooning Hinduism and Hindus and risked reinforcing harmful stereotypes. Professor Diane Winston, an expert on media and religion, said the film was seemingly more a critique of American attitudes towards 'quick spiritual fixes' rather than a sustained satire of Hinduism."
paramount pictures,hindu american foundation (haf),"Agreed to provide the Hindu American Foundation an output after Rajan Zed, a Hindu cleric from Nevada, asked that Paramount Pictures screen the film for members of the Hindu community before its release based on his interpretation of the movie's trailer and MySpace page, which he said appeared to be lampooning Hinduism and Hindus and risked reinforcing harmful stereotypes."
the love guru,hinduism,"described as providing 'quick spiritual fixes' rather than a sustained satire of Hinduism, implying a difference in intent and potential impact between the two concepts."
paramount pictures,hindu american foundation (haf),"Paramount requested representatives of HAF to attend a pre-screening, suggesting an acknowledgement and consideration for the concerns of American Hindus."
the love guru,mean-spirited or necessarily anti-hindu,"according to HAF reviewers, who concluded that while the film was vulgar and crude, it did not necessarily exhibit hostility towards Hinduism."
