node_1,node_2,edge
beau flynn and ivan reitman,baywatch movie (producers),"joined to produce with Johnson's Seven Bucks Productions on August 10, 2015"
alexandra daddario,baywatch movie (lead female role),"short list testing for the lead female role as of November 9, 2015"
kelly rohrbach,c. j. parker,"cast as C. J. Parker on January 4, 2016"
kelly rohrbach,c. j. parker,Kelly Rohrbach's casting as C. J. Parker was confirmed by Johnson's Instagram post.
johnson,dany garcia,"Johnson's partner Dany Garcia, through their Seven Bucks Productions,"
damian shannon,mark swift,"Damian Shannon and Mark Swift wrote the screenplay,"
ilfenesh hadera,johnson's love interest,"On January 20, 2016, Johnson again posted on his Instagram about casting Ilfenesh Hadera as Johnson's love interest."
jon bass,ronnie,"Bass was cast in the film to play Ronnie, a funny, awkward, and skilled disco dancer at the beach,"
hannibal buress,community local,"On February 12, 2016, Hannibal Buress joined the cast of the film to play a bay community local."
priyanka chopra,antagonist,"On February 17, 2016, Priyanka Chopra signed on to star as the antagonist in the film."
yahya abdul-mateen ii,ellerbee,"In March 2016, Yahya Abdul-Mateen II joined the cast as Ellerbee, a police officer who is constantly reminding Mitch that being a lifeguard, he has no actual jurisdiction on the beach."
baywatch,deerfield beach,"Principal photography on the film Baywatch began in Deerfield Beach, Florida."
baywatch,miami,The film was shot in Miami.
baywatch,"savannah, georgia","The film was shot in Savannah, Georgia."
terminator genisys,baywatch,"In January 2016, Paramount Pictures scheduled Baywatch for a May 19, 2017 release, which was originally scheduled for a sequel to Terminator Genisys."
baywatch,alien: covenant,"In December 2016, Paramount pushed the release date back one week to May 26, 2017, to avoid competition with Alien: Covenant."
baywatch,pirates of the caribbean: dead men tell no tales,"In April 2017, the film was moved one day earlier, to avoid direct competition with Pirates of the Caribbean: Dead Men Tell No Tales."
baywatch,digital hd,"Baywatch was released on Digital HD on August 15, 2017."
baywatch,blu-ray and dvd,"Baywatch was released on Blu-ray and DVD on August 29, 2017."
baywatch,critics',"receives largely unfavorable reviews from, with an average score of 37 out of 100 on Metacritic and a Rotten Tomatoes rating of 17% based on 246 reviews."
baywatch,audiences',"gave the film an average grade of 'B+' on an A+ to F scale according to CinemaScore, while PostTrak reported overall positive score of 76%."
baywatch,dwayne johnson',responded to critics' reviews by saying that the film was made for fans.
baywatch,junk tv adaptation,"according to Richard Roeper from Chicago Sun-Times, who compared it to other poorly received adaptations of television shows in his review"
baywatch,entertainment value,"according to Owen Gleiberman from Variety, who called it 'stupidly entertaining... for a while'"
baywatch,critics' reviews,Dwayne Johnson responded to critics' reviews in relation to the film's reception
baywatch,fans' love,Dwayne Johnson also mentioned fans' love for the film while responding to critics' reviews
rolling stone,critical review,"Peter Travers' critical review of Baywatch, which focused on the 'easy rapport' between the lead actors"
usa today,review,"Brian Truitt's review of Baywatch, where he stated that the film yearned to be both a sendup farce and a straight action film"
junk movie,sequel,"In May 2017, producer Beau Flynn revealed plans for a sequel were in development."
junk movie,titular team's adventures,The plot would revolve around the titular team's adventures overseas.
sequel,co-screenwriters,"Damian Shannon and Mark Swift were stated to be returning to their roles as co-screenwriters,"
junk movie,dwayne johnson,"Dwayne Johnson entered early negotiations to reprise his role,"
junk movie,zac efron,"Zac Efron entered early negotiations to reprise his role,"
sequel,remaining cast,while the remaining cast were expected to also return in the potential sequel.
